Date,005930.KS,0700.HK,7203.T,AAPL,AIR.PA,AMZN,ASML,BABA,GOOGL,GS,JNJ,JPM,KO,MC.PA,META,MSFT,NESN.SW,NVDA,OR.PA,PFE,PG,ROG.SW,SAN.PA,SAP,SIE.DE,TSLA,TSM,TTE.PA,V,XOM
2020-11-01,58528.3671875,502.521728515625,1213.6104736328125,115.58175659179688,81.97380828857422,158.40199279785156,416.25927734375,250.1116485595703,87.06218719482422,203.64508056640625,123.99738311767578,103.06599426269531,44.04856491088867,440.76617431640625,275.0487365722656,204.40576171875,87.84281158447266,13.359972953796387,285.1367492675781,29.223201751708984,121.67615509033203,253.39187622070312,69.5167236328125,111.48873138427734,95.89910125732422,189.1999969482422,88.84046936035156,26.04790496826172,202.13697814941406,30.2283878326416
2020-12-01,71076.4375,505.19940185546875,1379.7255859375,129.04664611816406,83.88928985595703,162.84649658203125,465.5967102050781,221.02252197265625,86.97484588623047,232.905029296875,135.81910705566406,111.1010971069336,47.181480407714844,466.3230895996094,271.26513671875,212.93479919433594,90.5168228149414,13.014546394348145,288.85430908203125,28.367759704589844,121.91271209716797,261.8227233886719,64.58465576171875,119.98196411132812,100.62555694580078,235.22332763671875,99.84710693359375,25.666181564331055,210.50650024414062,33.466461181640625
2021-01-01,73764.7734375,608.2921752929688,1265.8035888671875,128.33668518066406,77.74102783203125,160.30999755859375,509.9301452636719,241.0610809326172,90.68282318115234,240.79905700683594,140.78135681152344,112.50003814697266,41.425758361816406,456.71405029296875,256.5379943847656,222.0679931640625,86.85308074951172,12.953322410583496,269.615966796875,27.66646385192871,112.33597564697266,260.25518798828125,63.31266403198242,116.12641143798828,109.547607421875,264.510009765625,111.74443817138672,25.37171173095703,185.9844512939453,36.40553283691406
2021-02-01,74214.5390625,591.333251953125,1365.16015625,117.93048858642578,89.61709594726562,154.64649963378906,541.3663330078125,225.79946899414062,100.33737182617188,283.6982421875,136.75111389160156,129.601806640625,42.14845275878906,481.1856994628906,255.8329315185547,222.47007751464844,82.4774398803711,13.676039695739746,281.419189453125,26.08995819091797,108.88825988769531,252.45980834960938,62.20478439331055,113.50391387939453,109.58186340332031,225.1666717529297,115.80887603759766,28.433603286743164,204.40481567382812,44.14291763305664
2021-03-01,73225.015625,544.472900390625,1493.9947509765625,118.97355651855469,90.20574951171875,154.70399475097656,589.3558959960938,215.3243408203125,102.35265350341797,290.3760070800781,142.71865844726562,134.05780029296875,45.34893798828125,520.6888427734375,292.48687744140625,226.23533630371094,91.4544448852539,13.310818672180176,303.72454833984375,28.224515914916992,119.37777709960938,258.8147888183594,69.13922119140625,112.98861694335938,123.04035949707031,222.64332580566406,108.76508331298828,29.470914840698242,204.08596801757812,46.09807586669922
2021-04-01,73640.78125,556.0763549804688,1432.0413818359375,128.0414581298828,93.38267517089844,173.37100219726562,618.70166015625,219.33204650878906,116.79254913330078,310.6390686035156,141.31187438964844,135.44918823242188,46.828128814697266,573.9400634765625,322.8249816894531,241.98175048828125,94.52781677246094,14.972574234008789,317.52593994140625,30.10979461669922,117.60601806640625,259.76409912109375,71.6175765991211,128.76966857910156,122.0033187866211,236.47999572753906,107.75342559814453,27.74213981628418,225.12789916992188,47.26228332519531
2021-05-01,72737.21875,552.506103515625,1606.134765625,121.36958312988281,99.66175842285156,161.15350341796875,644.8301391601562,203.19674682617188,116.95878601074219,331.65142822265625,146.97372436523438,145.48599243164062,47.96456527709961,601.4367065429688,326.44964599609375,239.5828094482422,98.60246276855469,16.20453453063965,346.3360595703125,30.172109603881836,119.62703704833984,272.9443359375,71.37138366699219,128.7604522705078,116.57195281982422,208.4066619873047,108.32572174072266,28.555767059326172,219.0938720703125,48.1953125
2021-06-01,72917.9140625,522.8076782226562,1710.978515625,133.62503051757812,101.32495880126953,172.00799560546875,661.4114379882812,215.371826171875,121.17394256591797,339.4892272949219,143.9498291015625,137.77940368652344,46.940914154052734,610.015380859375,345.2980041503906,260.5448913574219,102.62850189208984,19.95329475402832,353.3887939453125,30.807697296142578,119.6980209350586,304.2364501953125,75.3017349243164,131.37045288085938,117.4332275390625,226.56666564941406,110.91016387939453,28.744104385375977,225.70587158203125,52.843055725097656
2021-07-01,71244.09375,428.80975341796875,1727.71826171875,142.30833435058594,108.10861206054688,166.37950134277344,734.0781860351562,185.3709716796875,133.7161865234375,335.3298034667969,150.46839904785156,134.44874572753906,49.84682083129883,621.6383056640625,353.82843017578125,274.01947021484375,102.25440979003906,19.455488204956055,362.8864440917969,33.6792106628418,126.17389678955078,305.8076171875,74.04045867919922,134.41949462890625,115.6403579711914,229.06666564941406,108.07413482666016,28.111347198486328,237.8396453857422,48.22724914550781
2021-08-01,69610.4765625,430.77923583984375,1690.1859130859375,148.13291931152344,108.10861206054688,173.5395050048828,797.5538330078125,158.58956909179688,143.61241149902344,369.88421630859375,151.28103637695312,142.50230407714844,49.21751403808594,578.19091796875,376.7482604980469,290.3407897949219,103.09166717529297,22.335044860839844,372.6662292480469,36.572147369384766,127.11032104492188,320.9954528808594,74.67108917236328,140.42401123046875,123.77860260009766,245.24000549316406,110.27008056640625,28.60540771484375,221.14964294433594,45.672218322753906
2021-09-01,67250.8203125,413.05389404296875,1762.0787353515625,138.26132202148438,107.54798126220703,164.2519989013672,713.369384765625,140.60235595703125,132.67355346679688,339.79052734375,141.9573211669922,145.83433532714844,45.86117935180664,572.0105590820312,337.0357360839844,271.662841796875,100.3838882446289,20.673416137695312,335.56890869140625,34.143009185791016,124.79825592041016,298.4755859375,70.80203247070312,126.30117797851562,124.72777557373047,258.49334716796875,103.45059967041016,31.661653518676758,215.3131561279297,50.02019500732422
2021-10-01,63649.40625,430.6002197265625,1788.4715576171875,146.37132263183594,103.3432388305664,168.6215057373047,778.252685546875,156.6427001953125,146.93580627441406,371.5377502441406,143.17031860351562,151.35804748535156,49.64180374145508,624.682373046875,321.325439453125,319.5545654296875,107.61651611328125,25.514442443847656,371.3967590332031,34.72250747680664,127.64591217041016,309.03717041015625,73.65695190429688,135.410888671875,123.28643798828125,371.3333435058594,105.7827377319336,33.81004333496094,204.69970703125,54.824928283691406
2021-11-01,65017.23046875,411.26348876953125,1783.5692138671875,161.51657104492188,92.24272155761719,175.35350036621094,757.7928466796875,121.1146011352539,140.83340454101562,342.4511413574219,137.06129455566406,142.35719299316406,46.1896858215332,633.3534545898438,322.209228515625,318.5619812011719,105.10469818115234,32.608829498291016,373.794677734375,42.6529541015625,129.86544799804688,313.92523193359375,71.46676635742188,120.1282958984375,124.1653060913086,381.586669921875,108.9925308227539,31.658430099487305,187.3006591796875,50.887603759765625
2021-12-01,71400.390625,408.9359130859375,1876.7139892578125,173.7589569091797,104.98775482177734,166.7169952392578,764.1981811523438,112.81427001953125,143.76576232910156,343.85333251953125,151.3541717529297,141.9269561767578,52.54718780517578,673.5184326171875,334.0167236328125,324.6764221191406,113.51307678222656,29.35054588317871,392.08477783203125,47.28765106201172,146.9316864013672,330.9024353027344,75.48922729492188,131.0430908203125,134.18429565429688,352.260009765625,111.93245697021484,34.79230499267578,209.8435516357422,52.734947204589844
2022-01-01,67142.84375,434.603759765625,2001.50146484375,171.02882385253906,104.76351165771484,149.57350158691406,650.0302124023438,119.4621353149414,134.288818359375,320.48492431640625,152.4336395263672,133.1881866455078,54.14463424682617,669.4420776367188,311.0869445800781,300.2138366699219,106.06666564941406,24.438663482666016,354.3761901855469,42.19452667236328,144.1202392578125,311.5248718261719,79.04295349121094,117.10730743408203,122.9349136352539,312.239990234375,114.5628890991211,39.150115966796875,219.00379943847656,65.46408081054688
